"Gene_Symbol"	"N"	"Beta"	"SE"	"tval"	"df"	"pval"	"ci.lb"	"ci.ub"	"adjP"
"EVX1"	4	0.962714635227237	1.12960273378717	0.852259477099161	3	0.456702495037144	-2.63218541135212	4.5576146818066	0.60399287368451
"EXOC3L4"	18	0.135488421002861	0.168054847251624	0.806215489875147	17	0.431252867518219	-0.219076313659014	0.490053155664737	0.581628935811341
"FABP3"	31	0.541590435113269	0.25158779185945	2.15268964805665	30	0.0395085912743665	0.0277796174570653	1.05540125276947	0.094203974164033
"FABP7"	15	0.078529684051691	0.478590802394173	0.164085234523611	14	0.872009408646756	-0.947945497883232	1.10500486598661	0.919274053670877
"FADS6"	28	0.315966401126357	0.18049819950491	1.75052383898025	27	0.091384810634917	-0.0543853127875637	0.686318115040278	0.184274850403787
"FAIM2"	20	-0.122175252629668	0.553863925587769	-0.22058712796652	19	0.827766943274012	-1.28142577175388	1.03707526649455	0.889953777418774
"FAM151A"	13	0.0516409289775588	0.252225791319738	0.204740874069041	12	0.841206211176592	-0.497911861122857	0.601193719077974	0.89969316182831
"FAM181B"	22	0.262740521760848	0.245138396619534	1.0718048473191	21	0.295971312835978	-0.247052681723481	0.772533725245176	0.446007857427152
"FAM182A"	9	-0.072067577760688	0.593441688495724	-0.121440032201592	8	0.906337439938211	-1.44054656543437	1.29641140991299	0.941877586915409
"FAM19A3"	11	0.391921772468363	0.445130088374096	0.880465694646515	10	0.399272902156327	-0.599889871626044	1.38373341656277	0.552712900376413
"FAM19A5"	27	0.447040758148584	0.420247772458882	1.06375521167652	26	0.297219945845115	-0.41679090966474	1.31087242596191	0.447433514675014
"FAM201B"	28	-0.0610393035661529	0.216969681393587	-0.28132641931398	27	0.780604879999325	-0.50622431700052	0.384145709868214	0.858174032222086
"FAM209B"	13	0.249424201842826	0.324920802794279	0.767646145453933	12	0.457536906038849	-0.458517411911124	0.957365815596776	0.604507930773348
"FAM223A"	24	0.265516002168827	0.192696971956003	1.37789400359363	23	0.181495545526978	-0.133108055372665	0.664140059710319	0.312087921773599
"FAM226A"	6	3.54874220440018	1.34351092987971	2.64139436864716	5	0.045899097805278	0.0951374120725346	7.00234699672783	0.106399183563243
"FAM230I"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"FAM242C"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"FAM242F"	3	-0.215681887811755	0.809786660226327	-0.266344085924401	2	0.814920044498963	-3.69991267194926	3.26854889632575	0.881396285878199
"FAM243B"	14	-0.45668042457444	0.602431594955445	-0.758061875237829	13	0.461935832905178	-1.75815475997907	0.844793910830191	0.608278122779343
"FAM27C"	13	0.042268756640699	0.604402613609684	0.069934768131224	12	0.945397509285114	-1.27461141217648	1.35914892545788	0.967154339849762
"FAM3D-AS1"	19	0.339803708646411	0.202362617930184	1.6791822132072	18	0.11039086630863	-0.0853443754839902	0.764951792776811	0.213728741944491
"FAM43B"	20	0.898550566953205	0.247077523758571	3.63671512197611	19	0.00175544614847371	0.381411366422876	1.41568976748353	0.00664040014758592
"FAM71A"	4	3.10106406516168	0.868125648673174	3.57213736272081	3	0.0374950787980229	0.338300802019714	5.86382732830364	0.0902567376991583
"FAM83E"	21	-0.0245951016823615	0.254941993829939	-0.0964733244330388	20	0.924104839232844	-0.556394781984694	0.507204578619971	0.952871773665751
"FAM87B"	16	0.528170928140929	0.188541809750613	2.80134644320827	15	0.0134232104300526	0.126303573428968	0.93003828285289	0.0383061435429598
"FAM90A1"	15	0.217386067323179	0.358218384014913	0.606853464321722	14	0.553662932205508	-0.550915954079434	0.985688088725792	0.686300707582151
"FAM90A25P"	11	0.103832976718655	0.29992251119109	0.346199344311638	10	0.736366396569358	-0.5644360230515	0.77210197648881	0.826163543002453
"FAS-AS1"	6	0.850573680296136	0.486435115377836	1.74858609793303	5	0.140778620801555	-0.399847591509786	2.10099495210206	0.257553649958893
"FBXO40"	16	0.154644814293852	0.197873833728367	0.781532410728657	15	0.446650344959368	-0.267113278684646	0.576402907272349	0.59555169222702
"FCER1G"	15	0.288452939746344	0.197476787744567	1.46069288973574	14	0.166177175204637	-0.135092645780973	0.71199852527366	0.292440328283563
"FCRLA"	16	0.866265178988283	0.454375177042864	1.90649758779971	15	0.0759275551005276	-0.102212585633371	1.83474294360994	0.159234662686953
"FENDRR"	32	-0.160977844257602	0.171157977092133	-0.940522007752808	31	0.354221445653088	-0.510056839995015	0.188101151479811	0.507383450050161
"FETUB"	4	1.04398698907294	1.14213719147624	0.914064437148359	3	0.428083468348899	-2.59080329606774	4.67877727421363	0.578983992561664
"FGB"	23	-0.353665389983881	0.154769344485813	-2.2851126698175	22	0.0323084933910965	-0.674637365250169	-0.0326934147175921	0.0800073359571518
"FGF21"	4	3.15247832354516	0.682548434289221	4.61868808889442	3	0.019102125805424	0.980304580664251	5.32465206642607	0.0515855070143555
"FGF8"	5	0.242320400789531	0.553588613438899	0.437726490225718	4	0.68418293589834	-1.29468799528613	1.77932879686519	0.786716390238815
"FGFBP2"	8	2.27936970502806	0.894940524241928	2.54695104678473	7	0.038273577505727	0.163171637672432	4.39556777238368	0.0917721863833138
"FGL2"	30	0.0027715083950737	0.191827132116791	0.0144479478189055	29	0.988571547731008	-0.389559028375495	0.395102045165642	0.993633335074957
"FITM1"	17	0.259246605877937	0.232397471149011	1.11553109677218	16	0.281097754991712	-0.23341402473647	0.751907236492344	0.430083308021345
"FKBP6"	17	0.0326052948677719	0.744944557187867	0.0437687537322985	16	0.965630320375745	-1.54660661954082	1.61181720927636	0.980292965391496
"FLJ33534"	4	1.6683903858793	0.681497928424988	2.44812246125989	3	0.091832873779721	-0.500440178495305	3.83722095025391	0.185000164034308
"FLJ42351"	19	0.0410003810019364	0.182863274896768	0.224213314702377	18	0.825116637161516	-0.343181103579339	0.425181865583212	0.888546028291136
"FMO2"	3	0.691080888185682	1.5853442434551	0.435918502267709	2	0.705435251389173	-6.13010484850901	7.51226662488038	0.803613637341548
"FOXD4L4"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"FOXJ1"	10	0.525189827905885	0.711450650076071	0.738195724256812	9	0.479201141815951	-1.08422335614114	2.13460301195291	0.623246816102393
"FOXL2"	20	-0.249657598721414	0.115861928382028	-2.15478546065819	19	0.0442195076986218	-0.492159401815131	-0.00715579562769739	0.103195909497194
"FOXP1-AS1"	13	0.30051279963877	0.227330763184898	1.32191875586301	12	0.210841091461175	-0.194798383766528	0.795823983044069	0.348007819837175
"FPGT-TNNI3K"	20	0.848269273002398	0.28234725992156	3.0043474593593	19	0.00729119029986472	0.257309666290298	1.4392288797145	0.0227440842682603
"FREM2-AS1"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"FRG2B"	5	4.40331533233269	2.10544834989817	2.09139081115224	4	0.104666077189543	-1.44234643298886	10.2489770976543	0.204988780171151
"FRG2C"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"FRG2KP"	18	0.220129533741918	0.216352255230344	1.01745892829983	17	0.323197768068194	-0.236333824642432	0.676592892126268	0.474936925557382
"FRMPD1"	6	-0.787697977294106	0.832961956971805	-0.945659007234551	5	0.387745030746733	-2.92889485366191	1.35349889907369	0.541349463244212
"FTO-IT1"	22	-0.240579573944315	0.178950700188814	-1.34439023535798	21	0.193165678572728	-0.612727927580685	0.131568779692055	0.326502073232211
"FUT5"	10	1.96939764182462	0.604566054995487	3.25753923091055	9	0.00987752908481943	0.601774210131927	3.33702107351731	0.0293980075351489
"FUT7"	2	-0.0549686777399757	1.87551177313026	-0.0293086284647695	1	0.981346887376662	-23.8856052522391	23.7756678967591	0.989420328884556
"FXYD6-FXYD2"	7	0.52082842972849	0.451326620226896	1.15399448290166	6	0.292388622000546	-0.583528026041907	1.62518488549889	0.442231311415254
"FXYD7"	12	0.396911553689776	0.208191060348382	1.90647741082443	11	0.0830347543473623	-0.0613138806007564	0.855136987980309	0.171225892064069
"GADL1"	7	-0.674556595472116	1.08162345312853	-0.623651968271398	6	0.555807677578199	-3.32119384140867	1.97208065046444	0.687958405442937
"GAL3ST1"	24	2.51814889719909	0.521550900317854	4.82819394169281	23	7.14597475264389e-05	1.43923865803566	3.59705913636252	0.000398973098321537
"GAL3ST3"	15	0.92658749507917	0.527357557176936	1.75703843145702	14	0.100748675112343	-0.204481973326774	2.05765696348511	0.198843946200017
"GALNT8"	17	0.0598285637606137	0.139242173960222	0.429672720979673	16	0.673164184710745	-0.235351658692749	0.355008786213977	0.777958109057713
"GALNT9"	19	0.180287609635041	0.37632964080031	0.479068322260339	18	0.637658349454892	-0.610351627118324	0.970926846388406	0.751290035991312
"GAP43"	16	-0.31711794914787	0.331205231920572	-0.957466605551448	15	0.353510554485641	-1.02306519021199	0.388829291916253	0.506561441834657
"GAS2L2"	12	2.74229457213146	0.619045706490077	4.42987414884109	11	0.00101183005370538	1.37978415872836	4.10480498553456	0.00410243360469617
"GAS5-AS1"	28	0.153916495626674	0.149198769456744	1.03162040938479	27	0.31140283132821	-0.152214092565981	0.460047083819328	0.462816589917746
"GAS8-AS1"	14	-0.925472333139921	0.472501944183696	-1.95866354526601	13	0.0719595723124196	-1.94625072347211	0.0953060571922675	0.152586486285641
"GATA4"	15	0.0566758250501034	0.516253640989372	0.109782906211542	14	0.914139692376761	-1.050578111733	1.16392976183321	0.946829572803982
"GCC2-AS1"	18	0.427577709774216	0.191487902712619	2.23292283072271	17	0.0392890085661369	0.023573549664501	0.831581869883931	0.0937711198637882
"GCK"	17	0.515638052942964	0.309541766407806	1.66581091439414	16	0.115205560657359	-0.140561177995251	1.17183728388118	0.220891152779111
"GCM1"	18	0.650769401035284	0.212497579787671	3.06247911945886	17	0.00704859564256368	0.202438696947379	1.09910010512319	0.0220649094754936
"GCNT4"	33	0.287531256277393	0.219350893555609	1.31082783213965	32	0.199245729153734	-0.159271892723794	0.734334405278579	0.334009156485629
"GCSHP3"	8	0.114666993220076	0.502259628370644	0.228302230047957	7	0.825937127561793	-1.07298830462113	1.30232229106128	0.88902064070146
"GDAP1L1"	15	-0.0105213913916861	0.142430584364131	-0.0738703097979832	14	0.942158665847395	-0.316004612688227	0.294961829904855	0.964908976676067
"GDNF-AS1"	9	0.718154182039492	0.352216019295666	2.03895945299592	8	0.0757961454065097	-0.0940574149414636	1.53036577902045	0.159049294996424
"GDPD2"	17	-0.374189620532479	0.230320086928266	-1.62465039642427	16	0.123770325001405	-0.862446393328811	0.114067152263852	0.233438767892285
"GEMIN7-AS1"	18	-0.134084162214177	0.178180998636067	-0.752516616477401	17	0.462034124868109	-0.510013208810448	0.241844884382093	0.608326351736519
"GFRA3"	11	-0.328778663238362	0.193113933974354	-1.70251134380611	10	0.119486482157565	-0.759063322386532	0.101505995909808	0.227174864765501
"GLIS2-AS1"	7	0.253845553678314	0.355570034147199	0.71391154850025	6	0.502095481840272	-0.616202976788489	1.12389408414512	0.642860551204302
"GLIS3-AS1"	3	1.00044740746171	2.5181116599352	0.397300653255169	2	0.729536369356735	-9.83411259997243	11.8350074148959	0.821469686841771
"GLT1D1"	6	1.02275514222126	1.17608182741279	0.869629236998898	5	0.424274919409724	-2.00045944054804	4.04596972499055	0.576000138462972
"GLUD1P2"	10	0.796434575236951	0.402610345108568	1.97817712563294	9	0.0792919307267047	-0.114333300767053	1.70720245124096	0.164779239964377
"GLYCTK-AS1"	17	-0.323735927571617	0.172892103218597	-1.872473765689	16	0.0795330349778925	-0.690250813378228	0.042778958234994	0.165202901196705
"GNAT1"	6	-0.149446464936791	0.583732700960206	-0.256018661779544	5	0.808135793911793	-1.64997914289202	1.35108621301844	0.876900610010291
"GNG3"	20	-0.0175934343543707	0.183100891543545	-0.0960860114118375	19	0.924458506053294	-0.400828004738617	0.365641136029876	0.953118223624177
"GNG8"	5	2.12824737645127	1.06857991548744	1.9916595339343	4	0.117228107918736	-0.838606099416501	5.09510085231903	0.22370559960886
"GNRHR"	16	0.330455596470754	0.516837143268558	0.639380510427136	15	0.5322192176931	-0.771156697677428	1.43206789061894	0.66789356680631
"GOLGA6L6"	29	0.147035579551927	0.312233637724647	0.470915243544628	28	0.641349475658938	-0.492546033871948	0.786617192975802	0.754134163081965
"GOLGA8CP"	12	0.608853337729993	1.13483092314098	0.536514581436337	11	0.60228450560161	-1.88889268331639	3.10659935877637	0.724033974813295
"GOLGA8IP"	28	0.74731756774626	0.159447634728591	4.6869153563697	27	7.06521106515883e-05	0.420158045029535	1.07447709046299	0.000395160140815313
"GOLGA8J"	19	0.510724091007545	0.52820117626642	0.966912066757572	18	0.346400862263242	-0.598985401891819	1.62043358390691	0.499341300150978
"GOLGA8S"	19	0.979366761268832	0.226207635593726	4.32950354968475	18	0.00040381000309742	0.504122153979159	1.45461136855851	0.00183739763870912
"GOLGA8T"	12	0.63665356752952	1.10225863016104	0.577590004839883	11	0.575172915709828	-1.78940132003788	3.06270845509692	0.703024334156678
"GORAB-AS1"	12	0.132088247480385	0.443864928622344	0.297586583130946	11	0.771563654209737	-0.844851873502531	1.1090283684633	0.85173807990845
"GPR12"	20	-0.085289875293365	0.226162529577459	-0.377117621794878	19	0.710265339320169	-0.558653489904817	0.388073739318087	0.807291748145111
"GPR139"	7	0.739306107446996	1.01002292329516	0.731969631971357	6	0.491776371443995	-1.73213095349203	3.21074316838602	0.634179077870308
"GPR182"	7	0.703450110936019	0.62760078202787	1.1208560140143	6	0.305196395961974	-0.832233680395828	2.23913390226787	0.456051550965865
"GPR61"	6	0.734972199263585	0.841610082879622	0.873293006125629	5	0.422454966341289	-1.42845539247515	2.89839979100232	0.574161881219439
"GPR62"	9	0.0439973153272393	0.810318920630094	0.0542962952080985	8	0.958030549623175	-1.82460146647993	1.91259609713441	0.975585583078321
"GPR88"	12	-0.926702093267898	0.711691912587515	-1.30211131653677	11	0.219483577962066	-2.49312543143025	0.639721244894458	0.358353063915395
"GRASP-AS1"	11	-0.203144919560535	0.173786518013436	-1.16893371179017	10	0.269539944828934	-0.590365412297684	0.184075573176615	0.417377665353956
"GRIA1"	16	0.591408674466948	0.396513316671875	1.49152285585494	15	0.156554089716148	-0.25373945416172	1.43655680309562	0.279694170270909
"GRIA2"	10	-0.195709518352681	0.175622081610294	-1.11437876466446	9	0.293989774092481	-0.592994268212939	0.201575231507578	0.44380571450384
"GRIA4"	18	-0.3453363829724	0.237358183971975	-1.45491668832946	17	0.163908819182114	-0.846118377042699	0.155445611097899	0.289499596074342
"GRID1-AS1"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GRIK3"	11	-0.528580423974702	0.359524147294139	-1.47022231455917	10	0.172250956101177	-1.32965014478801	0.272489296838606	0.30061925320506
"GRIP2"	25	0.654361905292975	0.286317143328824	2.28544437711669	24	0.0314163213130958	0.0634323650071696	1.24529144557878	0.0781427269978796
"GRM2"	14	0.741173683876925	0.396926578981643	1.8672815657205	13	0.0845706570764624	-0.116334056272019	1.59868142402587	0.173795285831952
"GRM8"	9	0.501045892150714	1.13039132648214	0.443249943990641	8	0.669326866823602	-2.10564118111602	3.10773296541745	0.77449183932609
"GS1-24F4.2"	5	-0.84497938661587	0.809355862604787	-1.04401466111141	4	0.355417683117798	-3.09211150970807	1.40215273647633	0.508571477675074
"GSG1L"	13	0.690812912488935	0.664125169978849	1.04018480810016	12	0.318758934535532	-0.756191528365909	2.13781735334378	0.470627708058251
"GSTM5"	11	1.18452714842385	0.519420457255884	2.28047842913572	10	0.0457484870637346	0.0271862470955426	2.34186804975216	0.106094400423185
"GSX2"	4	0.155915181581726	1.63189919895746	0.0955421644188146	3	0.929908539274946	-5.03751639473589	5.34934675789934	0.956736141845866
"GTF2A1L"	9	1.87857740723864	0.680011948739725	2.76256529127207	8	0.024577208244348	0.310467041456596	3.44668777302069	0.0637776828820925
"GTF2IRD1P1"	13	-0.538804558744141	0.508300068814968	-1.06001275978634	12	0.310008821581721	-1.64629526999893	0.568686152510646	0.461301112251006
"GXYLT1P3"	10	0.551225724181801	0.413051680443537	1.3345199893386	9	0.214810602654867	-0.38316209333938	1.48561354170298	0.352670326999501
"GZMM"	12	1.95630477549643	0.577373107309638	3.38828523658149	11	0.00605320283850865	0.685515134471914	3.22709441652094	0.0193615206004036
"H2BFM"	19	0.191469018472055	0.213822666568677	0.895457069845105	18	0.382361672184701	-0.25775573442519	0.640693771369299	0.535924845975043
"H3F3C"	2	-0.175207800966431	1.49009128910544	-0.117581924172992	1	0.925487157918243	-19.1086127959307	18.7581971939978	0.953824101516632
"HAND2"	19	0.0421275699955363	0.144811386275433	0.290913381047324	18	0.774443035552657	-0.262109863108379	0.346365003099452	0.853345358632409
"HAND2-AS1"	21	0.215429931226492	0.125873201028872	1.7114836952234	20	0.102457272913951	-0.0471369651100841	0.477996827563068	0.201516867155282
"HAPLN2"	9	0.26974125403364	0.252798735609543	1.06701979099399	8	0.317101634041831	-0.313213675656352	0.852696183723632	0.468898636511958
"HAR1A"	15	0.776965123482072	0.465167827666656	1.67028989812007	14	0.117058270256179	-0.220720640945016	1.77465088790916	0.223439166235485
"HAVCR1P1"	11	0.265023933522501	0.89291220144482	0.296808502665398	10	0.772686089002046	-1.7245084339293	2.2545563009743	0.852330147347166
"HCG17"	16	-0.431390545429916	0.220941634579005	-1.95250906988134	15	0.0697985848386372	-0.90231649204857	0.0395354011887376	0.148786489418667
"HCG25"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"HCST"	13	0.593717130155801	0.239257674613581	2.4814967006375	12	0.0288787637929844	0.072419439111384	1.11501482120022	0.0728508256550037
"HEPN1"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"HES5"	8	0.752807866043199	0.691499966815911	1.08865929453271	7	0.312359017926921	-0.882329725465309	2.38794545755171	0.463988999909929
"HESX1"	25	0.107995990756278	0.160017407995599	0.674901512960693	24	0.506188667028878	-0.222263707441284	0.43825568895384	0.646492227777209
"HEY2"	31	-0.327997479596269	0.268934043413096	-1.2196205264071	30	0.232110823334858	-0.877234069020557	0.221239109828018	0.3733363993339
"HGC6.3"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"HGFAC"	22	0.547890977284177	0.236471631245213	2.31694167456406	21	0.0306921498620583	0.0561212990612942	1.03966065550706	0.0765819199370277
"HHATL"	4	-0.0717990330884564	0.887492275110089	-0.08090102314361	3	0.940615564809012	-2.89619554498039	2.75259747880348	0.963862634942186
"HMX2"	6	-0.48918589900423	0.335382882423791	-1.45858934561274	5	0.204485058647711	-1.35131504454618	0.372943246537716	0.340251111763823
"HNRNPA3P1"	6	-0.491424728619657	0.447084647250696	-1.09917603219351	5	0.321777483621663	-1.64069240183417	0.657842944594852	0.473665680648731
"HNRNPCL1"	17	-0.553162990150384	0.219056659064979	-2.52520508854424	16	0.0225022084137512	-1.01754236253194	-0.0887836177688319	0.0591613117261857
"HORMAD2"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"HORMAD2-AS1"	5	0.516394254267253	0.295920530070111	1.74504369178072	4	0.155916345450832	-0.305212852973444	1.33800136150795	0.278946157152236
"HOTS"	17	1.99809533205485	0.405627536971034	4.92593611118059	16	0.000151999092557001	1.13820336691989	2.85798729718982	0.000780111955367743
"HOXC-AS2"	6	0.252527924293578	0.311992375633665	0.809404152203035	5	0.455059403281493	-0.549474009367345	1.0545298579545	0.602526573365373
"HOXC-AS3"	10	0.226051502133206	0.261113472459015	0.865721327989645	9	0.409126986162969	-0.364628209893066	0.816731214159478	0.561761362244939
"HOXC10"	34	-0.0396277378808595	0.0888556356612088	-0.445978891332826	33	0.658525038429316	-0.220405887898174	0.141150412136455	0.766028758846248
"HOXD10"	16	0.649773129343344	0.358871729021557	1.81059993528862	15	0.0902766461575564	-0.115143854393904	1.41469011308059	0.182724212085755
"HOXD11"	18	0.896575266689556	0.188201542313021	4.76391030419056	17	0.000180090082240597	0.499504720945288	1.29364581243382	0.0009058408626442
"HOXD12"	5	-0.775709515974437	0.458581186862576	-1.69154238812439	4	0.165992428767664	-2.04893500757483	0.497515975625957	0.292179340971618
"HPCA"	20	1.06590968431235	0.282788950215565	3.76927628713859	19	0.0012976384206757	0.474025609190294	1.6577937594344	0.00509816072395119
"HPX"	26	0.0707571789391463	0.155587333192898	0.454774675335691	25	0.653195872787007	-0.2496809320917	0.391195289969993	0.762308352540367
"HRH2"	17	0.253889599326503	0.410940064507674	0.617826348060451	16	0.545383998397861	-0.61726442108564	1.12504361973865	0.678921816738389
"HRH4"	28	0.321975590921493	0.144194213994879	2.23293003235849	27	0.0340398252565609	0.0261135023469105	0.617837679496075	0.0834425244602757
"HSD3BP4"	24	0.150446449928906	0.379624907185754	0.396302895519158	23	0.695534392078776	-0.63486750342553	0.935760403283342	0.796055099586782
"HSFX2"	22	0.564171904859141	0.390104973047118	1.4462053648083	21	0.162880683379544	-0.247095797986764	1.37543960770505	0.288165522310181
"HSPA7"	12	1.67640190919464	1.27514908708946	1.31467130092297	11	0.215370466456702	-1.13018230839367	4.48298612678294	0.353511002437662
"HSPB2"	16	0.47335515382131	0.225149780384247	2.10240113498432	15	0.0528160639231389	-0.00654024326157504	0.953250550904196	0.119158455038961
"HSPB3"	11	0.296001438758504	0.443649929053935	0.667195956482434	10	0.519745193520797	-0.692512204847523	1.28451508236453	0.657821972080242
"HSPB7"	18	1.43402948212011	0.325960727875114	4.39939342223314	17	0.000391693949402495	0.746312460687304	2.12174650355291	0.00178924118320555
"IGDCC3"	18	-0.612372369234088	0.23556074694653	-2.59963672713727	17	0.0186940994299708	-1.10936210266793	-0.115382635800248	0.0507182624211854
"IGLL3P"	7	0.946745204346156	0.519415784566033	1.82271165505136	6	0.118175518360613	-0.324219434580234	2.21770984327254	0.225126189305661
"IGLON5"	25	1.39173764810413	0.450061388163098	3.09232847942018	24	0.00497829059011223	0.462856596429999	2.32061869977826	0.0163743241206805
"IGSF21"	5	-0.468992148535164	0.301648641482255	-1.55476300582893	4	0.194975515110206	-1.30650304266814	0.368518745597807	0.328751006089269
"IGSF22"	6	-0.344313671796259	1.34344222638048	-0.256292131537294	5	0.807936136019581	-3.79774185615672	3.1091145125642	0.876792532739058
"IGSF6"	24	0.286159674683743	0.148390304660123	1.92842568346477	23	0.066235361134733	-0.0208090583638215	0.593128407731307	0.142865886881627
"IL10RB-DT"	13	-0.569924280554465	0.631734824704684	-0.902157453201803	12	0.384723829916477	-1.94635622156861	0.806507660459678	0.538351248751407
"IL13RA2"	20	-0.333726450242175	0.248472017751899	-1.34311482339796	19	0.195059676545392	-0.853784360244268	0.186331459759918	0.328810224571007
"IL21R"	34	0.608417319558885	0.348686773596113	1.74488212811771	33	0.0903130517105938	-0.100991255340661	1.31782589445843	0.182751697960627
"IL23R"	18	0.00419282825199806	0.202192059265313	0.0207368591389452	17	0.983697017279299	-0.422395128100157	0.430780784604153	0.990619114599783
"IL2RB"	18	0.870417012605527	0.421658906473157	2.06426805942717	17	0.0545975578703579	-0.0192055168037019	1.76003954201476	0.12239957499367
"INHBE"	36	0.644226346279956	0.352834586709761	1.8258593985569	35	0.0764131623603479	-0.0720659455604628	1.36051863812037	0.160147086874267
"INSM1"	6	0.0744786652384186	0.504586925019785	0.147603240483289	5	0.888423399079295	-1.22260331871702	1.37156064919386	0.929235202768686
"INSRR"	9	0.616299598887863	0.334829013175732	1.84063977324571	8	0.102944331328424	-0.155817490081705	1.38841668785743	0.20224171087832
"INSYN1-AS1"	2	0.956237363181984	1.24804283180964	0.766189539981941	1	0.583789352977453	-14.9016503773065	16.8141251036705	0.710073774620051
"INSYN2"	22	0.195692991962629	0.349833945623287	0.559388230933306	21	0.581814415259859	-0.53182652471127	0.923212508636528	0.708308183208733
"INTS4P2"	16	-0.114641983999156	0.616610709241446	-0.185922790961883	15	0.854996228285979	-1.42891659999913	1.19963263200082	0.90922509879858
"ISLR"	17	0.294439018855762	0.223078187891075	1.31989156644724	16	0.2054449707035	-0.178465613795203	0.767343651506727	0.341387395321376
"ISLR2"	26	0.238574452655768	0.21840594164357	1.0923441498909	25	0.285097041602672	-0.211241004309552	0.688389909621087	0.43419310517202
"ITGAM"	10	0.369355376437257	0.359886592892272	1.02631046482974	9	0.331537641925353	-0.444764657469037	1.18347541034355	0.483158852417258
"IZUMO1"	11	-0.402491599621629	0.37891938087066	-1.062209060663	10	0.313119515696005	-1.24677659391013	0.441793394666873	0.46476034416531
"JPH4"	14	-0.0242667501217076	0.329125983551114	-0.0737308852369565	13	0.942346943907506	-0.735300209013024	0.686766708769608	0.965012691461904
"KBTBD11-OT1"	6	0.214685080696129	0.422416097296904	0.508231296273809	5	0.632913221249632	-0.871170066095674	1.30054022748793	0.747207465738428
"KCNA1"	9	0.200172695735596	0.526343895952574	0.38030781258197	8	0.713615682922734	-1.01357850487051	1.4139238963417	0.809523528617781
"KCNC1"	16	0.422951377495152	0.426737364120788	0.991128063900763	15	0.337342850791258	-0.486617783333478	1.33252053832378	0.489625015785623
"KCNF1"	24	-0.142191060075424	0.229660353643164	-0.619136293312316	23	0.541911251642767	-0.617279698450886	0.332897578300037	0.676168849532812
"KCNG2"	6	0.260571893706561	1.16982778525951	0.222743806387499	5	0.832548246213282	-2.74656616190419	3.26770994931731	0.893491954013403
"KCNH4"	10	0.0579657511682681	0.255676203719724	0.226715471854436	9	0.825710663110741	-0.520414004433358	0.636345506769894	0.888863143216658
"KCNIP1"	8	0.287051035368972	0.579799407843321	0.495086803273421	7	0.635699230483521	-1.08395670547648	1.65805877621442	0.749738426764433
"KCNIP2-AS1"	19	0.150607686826721	0.209056294993357	0.720416894557071	18	0.480520159983947	-0.288603290975955	0.589818664629397	0.624276571908393
"KCNJ10"	13	-0.0532637397380959	0.377115429547758	-0.141239884567891	12	0.890023785855261	-0.874927675902218	0.768400196426027	0.930357919105257
"KCNJ16"	14	0.457904008374292	0.465532092038451	0.983614268930941	13	0.343258174968849	-0.547816931843129	1.46362494859171	0.496003702505309
"KCNJ4"	16	0.621088660422298	0.299345495253953	2.07482213786244	15	0.0556240512455069	-0.0169511594021059	1.2591284802467	0.124230034708803
"KCNK10"	14	-0.228666318019806	0.14946410809876	-1.52990788844578	13	0.150002878341976	-0.551563892422533	0.0942312563829215	0.270617335512099
"KCNK13"	18	0.420280618534554	0.390012902658067	1.07760696036004	17	0.296263630723281	-0.402574679049425	1.24313591611853	0.446357390253604
"KCNK15"	18	-0.192208295416486	0.379912041316235	-0.505928411088435	17	0.619404271371887	-0.993752638391934	0.609336047558961	0.737500029391906
"KCNK15-AS1"	7	0.741229069686137	0.347627247176648	2.13225250812828	6	0.0769695119260396	-0.109384161211305	1.59184230058358	0.1609936552139
"KCNK4"	4	1.93091239392452	1.78834100879918	1.0797227063652	3	0.359332739439858	-3.76038684211578	7.62221162996483	0.512191159635967
"KCNK4-TEX40"	10	0.974888301141339	0.673047180433185	1.44846948250178	9	0.181412373176256	-0.547650198976726	2.4974268012594	0.311969087665378
"KCNK7"	11	-0.261201999824223	0.263152603944353	-0.992587555316223	10	0.344320885967125	-0.847542540673992	0.325138541025545	0.497099718913009
"KCNK9"	13	1.23363849227221	0.299516753857621	4.11876289517557	12	0.00142379719834424	0.58104754626694	1.88622943827747	0.00552434309142417
"KCNMB2"	15	0.302064943797477	0.598025753900533	0.505103570920322	14	0.62134384026752	-0.980572732200396	1.58470261979535	0.738817961126461
"KCNS1"	20	1.01859603598614	0.426009665256197	2.3910162586888	19	0.0273103025869548	0.12694755919449	1.91024451277779	0.0696718955703084
"KCTD19"	14	-0.153927767405161	0.444949943258454	-0.345944009516931	13	0.734919234452707	-1.11518367851562	0.807328143705302	0.825207717470511
"KEL"	16	0.498291136056238	0.222090325937878	2.24364178832183	15	0.0403779778718031	0.0249168117627261	0.97166546034975	0.0958442274106299
"KIAA0087"	24	0.103747729415074	0.15781506578616	0.657400666395517	23	0.517448823315997	-0.222717607462249	0.430213066292396	0.656002799449742
